title;jobPost;;;;
Landscaping - workers;Job Title: Customer Service Representative - Intragroup Sales Description: Thrace Plastics Group is a Greek multinational group, which activity in the Production and Distribution of Polypropylene and Polyethylene Products. The Group Has Production Facilities in 6 Countries and Distribution and Trade Companies in 5 Countries. The Group Operates a Distribution Network Which Extends to More Than 80 Countries. Thrace Polyfilms, Member of Thrace Group, is seeking to Fill the Position of: Customer Service Representative - Intragroup Sales the Role Holder Provides Customer Support by Assistinging and Handling Customers' Complains, and Oders, and B. The role holder is responsible to coordinate Intragroup Sales, Serve and Support Intragroup Customers. The Position Reports to Sales Manager Position Overview: The Job Holder Will Be Based in Xanthi and the Role's Main Responsibilities will be: Deal Directly with Customers (External and Intragroup) and Respond Promptly to Customer Inquiries Keep Records of Customer Inter. and Complete Information Regarding Customers' Data Handle Complaints, Provide Appropriaate Solutions and Alternatits within the Time Limits follow up to ensure resolution record details of inquiries, comments and complaints provide pricing and delivery information place orders customer account responsibility communicate customer needs within the organisation perform customer verifications communicate and coordinate with internal departments follow up on customer interactions position requirements: university degree fluency in english– knowledge of other foreign languages, will be considered a plus customer support experience or experience as a client service representative, will be considered a plus excellent computer knowledge especially ms office software, familiarity with crm systems and practices customer orientation and ability to adapt/ Respond to Different Types of Characters Ability to Prioritise, and Manage Time Effectly Excellent Communication, Cooperation, and Organizational Skills. Strong Phone Contact Handling Skills and Active Listening Strong Analytical and Problem-Solving Skills, Focused on Results Willingness to Travel When Required the Company Offers A Competitive Salary Excellent Working Conditions and Entsing Entation and Development and Development in In. Applicants Are Kindly Asked to Send Their Code Code Custsrv009. at Thrace Plastics we Treat Your CV with Strict Confidentiality, We Respect Your Privacy and We Will Use Your Private Data Solely for the Purpose You Have Provided Them. To Learn About Your Rights Please Read Our Privacy Policy: At [Link Removed] Job Requirements;;;;
Landscaping - workers;Job Title: agronomist - gardener Description: Trap, one of the most innovative and modern businesses in the green and maintenance industry grows and develops Trap quickly gained market confidence, with its expertise, expertise and credibility. We have managed to become the safe choice in a wide range of health applications such as disinfection, insecticides and masts as well as green maintenance applications in large and demanding installations. With specialized and trained executives, with constant technical and scientific support, continuous research and information on the safest and most effective materials, we are always close to the customer and its needs, with solutions mainly in large -scale complex applications. But above all we are a modern business with young people and passion for personal and professional development. We are looking for an agronomist - gardener Job Requirements This person needs: to have 5 to 10 years of experience in greenery maintenance, irrigation and gardening to have a degree in HEI or TEI of Agricultural Company's customers to be able to manage human resources Management Successful cooperation will come easier for a person who: has method and organization can make suggestions and give solutions constantly to improve can build trust relationships with customers The perception of profitable and integrated customer service on our part we provide: permanent and stable cooperation based on a pleasant and friendly environment that encourages personal development of constant information on products and services that will manage development opportunities in a business that develops dynamically corporate The car + laptop earnings over the average of the industry consisting of a fixed monthly wage + bonus as a reward of the results if you want your resume to stand out from the rest, send a brief introductory letter together, referring to those points of resume You believe that they will be more useful to us.;;;;
Landscaping - workers;Job Title: agronomist (university education) Description: Vlachaki's Enterprise is seeking an agronomist (university education) of animal production for production, resident of N. Boeotia or Chalkida.Necessary Qualifications: Degree in Agricultural Animal Production (University Education) Driving license Fulfilled Military Obligations (for Men) Occupational Experience in Animal Production Desired Excellent Knowledge of English Office Shipment of CVs by choosing an application. Job Requirements;;;;
Landscaping - workers;Job Title: planting agronomists Description: KARVELAS SA With years of presence in the field of livestock supplies, agricultural supplies, chemical logistics and counseling seeks: Celebrities of vegetable production for the seller's position for Western and Eastern Greece Required: Very good knowledge of computers Excellent English knowledge at least two -year experience in a similar position in car driving diploma Fulfilled military obligations for male candidates Senior skills: Communication Group Spirit Fantasy and Creativity Perception/Customer Centers: Competitive Bonus Efficiency Bonus Package Corporate Car, Telephone and Tablet Additional Private insurance Opportunities of Vocational Evolution Pleasant Work Environment Continuous Training Opportunities Candidates can send their resume But by choosing a request for the resumes obtained, the procedure of absolute confidentiality is kept and kept in the company's file for six months.;;;;
Landscaping - workers;Job Title: agronomists Description: Katerina Zisopoulou Human Resources Counselor is looking for a company on behalf of a customer, based in Veria. Agricultural - Agricultural Counselor Company: Management & handling of Certification Systems Management & Transition of Rural Development Programs (RDP) Customer Service & High Quality Service Organization & Coordination of Procedures Contact with Public Bodies Necessary Qualifications: Advisor (will be estimated) At least two (2) years in a similar position (will be estimated) Excellent use of MS Office applications Good English Language Knowledge Basic Skills: Ability to build strong influence relationships Entrepreneurship & Market Management Excellent Composition Skills Skills Decision decision -making Skills and Organization Skills, High Curriculum Vitae Standards noting the AGR06_21 ad.;;;;
Landscaping - workers;Job Title: Animal Production Agronomist Description: KOLIOS SA, Greek Milk Industry based in Limnotopo Polykastrukilkis is looking for an animal -producing agronomist, for work in the milk zone. full -time job.;;;;
Landscaping - workers;Job Title: Chemist / Agronomist / Food Technologist Description: KOLIOS SAGREEK MILK INDUSTRY, based in Polykastro Kilkis Limnotopo, looking for a chemical or agronomist or food technologist for work in the quality control laboratory.;;;;
Landscaping - workers;Job Title: Chemist / Agronomist / Food Technologist Description: KOLIOS SAGREEK MILK INDUSTRY, based in the Limnotopo Polykastro Kilkis, looking for a chemical or agronomist or food technologist for Work in the quality control laboratory.;;;;
Landscaping - workers;Job Title: agronomist - sales manager Description: Kontopoulos Plants, one of the leading Greek production companies Gardening plants, in the context of developing its commercial presence, Looking for the right candidate for the location: Plant sales agronomist. position description / main duties * Plant sales to existing and new distribution channels in Greece, Cyprus and new markets * Manage and improve business presence on the Internet (website, social media, electronic communication);;;;
Landscaping - workers;Job Title: 11 agronomists in the Laconia Regional Unit Description: LAKONIA REGIONAL SECTION announces the recruitment of a total of eleven (11) persons to meet seasonal needs in the Fighting of the Olive Year of the 2019 Division of the Division of Rural Economy and Veterinary of the Regional Unity of Laconia. Sparta of N. Laconia and specifically the following, by service, headquarters, specialty and duration of contract, number of people: 11 agronomists. Another person authorized by them, as long as the authorization bears their signature approved by a public authority, either by post -registered letter, to our Offices in our Office at the following address: Laconia Regional Unit, Department of Rural Economy & Veterinary, Department , 2nd km EO Sparta - Gythio, PC 231 00- Sparta, in mind Ms. P. Apostolakou Communication: 27313- 63321 or COU. b. Granite at tel.27313-63333). PELOPONNESE REGION BODY Type of Act Announcement of Filling Plans with Competition or Selection includes the notices for the selection and filling of the positions of executives of the NPAs, Bodies of the wider public sector, and the businesses and bodies of the A & B ' /prefectures forms;;;;
Landscaping - workers;Job Title: Garden Department Sale / Agronomist - Store Description: Listen carefully to your customers' needs and help them make the right choices. Explain to customers the technical characteristics and benefits of the products, as well as how they are applied. Suggest integrated solutions and services, covering all the renovation work that interests the customer. You take care of your section's image daily (attractive department image). Watch the competition and keep up to date on market trends. Help to achieve the trade objectives of the Department (product availability, profitability, financial sales results). Are you a commercial man with a strong business spirit and a customer service orientation? Does your achievement motivate you? Do you like to work in groups and constantly develop your knowledge? Looking for a company where you can develop your autonomy and initiative? Profile: At least 2 years of experience in retail stores or specialized shops with garden species necessary AEI degree with agronomy / vegetable production. Customer willingness and self -energizing a spirit of cooperation Ability to organize and disposition for personal development Leroy Merlin belongs to the French Adeo Group, which has 112,000 partners and 1,315 stores in 14 countries worldwide. It is the 1st group in Europe and the 3rd in the world in the market for your own (do it yourself). In Greece, at a positive rate of growth, we are always looking for partners who can cope with the demanding positions of a multinational environment.;;;;
Landscaping - workers;Job Title: zoos (veterinarian or agronomist) Description: Livestock and Equipment Company Looks Lives (Veterinarian or agronomist) based in Thessaloniki, with professional experience in sales In the field of cattle farming for work in northern Greece and in Thessaly. The appropriate candidate will * Taken sales to the company's existing network of partners * Developing a new clientele in areas of the range of * Advisant and will technically support business partners on animal issues.;;;;
Landscaping - workers;Job Title: agronomist - technologist agronomist Description: Lydra Fertilizers, with a history of 40 years and 2 production plants fertilizers, intends to hire an agronomist or technologist agronomist as an employee Office.The seat is located in Agios Athanasios Thessaloniki.;;;;
Landscaping - workers;Job Title: agronomist - field experimenter Description: Magma - AGRO A.E.B.E.asks to hire an agronomist for experiments Agrou based in Thessaloniki.;;;;
Landscaping - workers;Job Title: agronomist - field experimenter Description: MAGMA Agricultural Inputs SAasks to hire agronomists - Agrou experimentalists based in Thessaloniki. The role of field experiments is: * Performing experiments according to the principles of good practical experiments of efficiency, experimentation protocol and internal operation procedures * Finding appropriate fields and delineation of experiment * Run applications and estimation of experiment results * Delivery final exposure of experiment results;;;;
Landscaping - workers;Job Title: Agronomist- Customer Management & Development Officer Description: Manpower on behalf of its client, is looking for an agronomist -responsible management & customer development, preferably from the area of Crete.;;;;
Landscaping - workers;Job Title: Agronomist- Customer Management & Development Officer Description: Manpower on behalf of its client, seeks an agronomist-responsible for management & Clientele development, preferably from the area of Crete. duties Counseling and technical support for producers and existing clientele. Producers & Customer Information on new varieties on the market. Tests of new genetic material. Monitoring and checking results. Cooperation and support of the distributor. Field Days Organization. Participation in research and product development. CRM Management to improve distribution services;;;;
Landscaping - workers;Job Title: Agronomist / Environmental / Biologist / Forestry / Environmental Engineer Description: NCC Ltd.She is looking for a partner for many months of employment on her island Andros.The candidate should be fluent in field work and Experience in traditional crops. * The job requires either permanent stay or frequent frequent movement and stay for a long time on the island of Andros.;;;;
Landscaping - workers;Job Title: agronomist specializing in irrigation Description: Neuropublic SA, in the context of developing its activities and constant avant -garde in the implementation of new technologies, wishes to hire an agronomist specializing in irrigation, to develop, coordinate and plan the necessary work on the development and analysis of scientific models of irrigation and consultation. Location Responsibilities: Design and supervision of intelligent agriculture works with an irrigation orientation (intelligent irrigation) Control, analysis, customization and adaptation of scientific irrigation models in areas collected experimental data Design and supervision of cultivation practices (eg irrigation) Communication and coordination with cooperative field agronomists for data collection (observations, sampling etc) Tracking Scientific Models Indicators on Dashboard Recording and checking irrigation tips through software program Landing of soil moisture sensors and their proper functioning control in collaboration with the manufacturer Monitoring and Determination of irrigation parameters Search alternative models/algorithms for irrigation Cooperation with developers to resolve issues regarding the proper functioning of software and algorithmic irrigation models Candidate Profile: Degree in AEE Agricultural Sciences, specializing in irrigation Postgraduate Degree will be appreciated in particular proven professional experience of at least 3 years in a corresponding position Very good knowledge of ERP programs Excellent knowledge of MS Office excellent knowledge of English organizational and communication skills Responsibility and confidentiality Team Spirit Excellent time management and priority hierarchy we offer Competitive Package Package Development and Development Opportunities in a dynamically growing company Please send your resume to hr@neuropublic.gr. It is necessary in the subject of e-mail to write the AGR_R & D_0720 code;;;;
Landscaping - workers;Job Title: agronomist specializing in irrigation Description: Neuropublic SA, in the context of developing its activities and constant avant -garde in the implementation of new technologies, wishes to hire an agronomist specializing in irrigation, to develop, coordinate and plan the necessary work on the development and analysis of scientific models of irrigation and consultation. Location Responsibilities: Design and supervision of intelligent agriculture works with an irrigation orientation (intelligent irrigation) Control, analysis, customization and adaptation of scientific irrigation models in areas collected experimental data Design and supervision of cultivation practices (eg irrigation) Communication and coordination with cooperative field agronomists for data collection (observations, sampling etc) Tracking Scientific Models Indicators on Dashboard Recording and checking irrigation tips through software program Landing of soil moisture sensors and their proper functioning control in collaboration with the manufacturer Monitoring and Determination of irrigation parameters Search alternative models/algorithms for irrigation Cooperation with developers to resolve issues regarding the proper functioning of software and algorithmic irrigation models Candidate Profile: Degree in AEE Agricultural Sciences, specializing in irrigation Postgraduate Degree will be appreciated in particular proven professional experience of at least 3 years in a corresponding position Very good knowledge of ERP programs Excellent knowledge of MS Office excellent knowledge of English organizational and communication skills Responsibility and confidentiality Team Spirit Excellent time management and priority hierarchy we offer Competitive Package Package Development and Development Opportunities in a dynamically growing company Please send your resume to hr@neuropublic.gr. It is necessary in the subject of e-mail to write the AGR_R & D_1020 code;;;;
Landscaping - workers;Job Title: Night Auditors are requested for 4* hotel in Agros Limassol Description: Night Auditors Wanted Night Auditors for Rodon Mount Hotel & Resort in her field Limassol Protel knowledge desired contract at least 1 year Accommodation and diet provided;;;;
Landscaping - workers;Job Title: 69 agronomists, veterinarians in nine regions Description: Nine regions will employ 69 seasonal employees. They will mainly hire agronomists and veterinarians for the Program of Transcendence. For the positions of GEOPONS, it will be requested: Degree or Diploma of Agricultural Machine and Irrigation or Biosystem Engineering or Technologists of Agronomists with Advanced Semester TEI Biodegradable Engineers or the Degree of the Opinion or Diploma of Curriculum (PSE) Degree in Degree or Diploma of TEI or Curriculum for Selection (PSE) TEI of the Domestic or Equal Degree of the Schools of the Domestic or foreign, corresponding specialty or the homonymous or equivalent degree degree KATEE or equivalent title of the domestic . Candidates of Veterinarians have to have: (a) Degree or Diploma of Veterinary HEIs or the Degree or Diploma of the Hellenic Open University (EPA) or HEI or Curriculum (PSE) HEIs Diploma of HEI or Hellenic Open University (HEP) HEIs or Curriculum for Selection (PSE) HEIs of the Domestic or Equal Title of Foreign Schools, corresponding specialty Veterinarian specialty profession or a certificate of a geotechnical profession of veterinarian specialty. (c) Knowledge of PC handling in objects: i) edit texts ii) computing sheets and iii) Internet services. POSITION POSITIONS Regional Unit of Fthiotida (until 24/6) Fthiotida section (up to 25/6) of the agronomists 7 IP Veterinarians 1 Preveza Regional Unit (up to 25/6) IP agronomists 2 26823 60297 Lesvos Regional Unit (up to 25/6) ) Technologist of Agriculture 1 22613 50275 Regional Unit of Euboea (up to 29/6) IP of agronomists 7 22213 53740 Karditsa Regional Unit (up to 29/6) Veterinarian IP 1 24413 50112 Regional Unit of Laconia (up to 29/6) Thesprotia section (up to 2/7) Veterinarian IP 1 26653 60196;;;;
Landscaping - workers;Job Title: 69 agronomists, veterinarians in nine regions Description: Nine regions will employ 69 seasonal employees. They will mainly hire agronomists and veterinarians for the Program of Transcendence. For the positions of GEOPONS, it will be requested: Degree or Diploma of Agricultural Machine and Irrigation or Biosystem Engineering or Technologists of Agronomists with Advanced Semester TEI Biodegradable Engineers or the Degree of the Opinion or Diploma of Curriculum (PSE) Degree in Degree or Diploma of TEI or Curriculum for Selection (PSE) TEI of the Domestic or Equal Degree of the Schools of the Domestic or foreign, corresponding specialty or the homonymous or equivalent degree degree KATEE or equivalent title of the domestic . Candidates of Veterinarians have to have: (a) Degree or Diploma of Veterinary HEIs or the Degree or Diploma of the Hellenic Open University (EPA) or HEI or Curriculum (PSE) HEIs Diploma of HEI or Hellenic Open University (HEP) HEIs or Curriculum for Selection (PSE) HEIs of the Domestic or Equal Title of Foreign Schools, corresponding specialty Veterinarian specialty profession or a certificate of a geotechnical profession of veterinarian specialty. (c) Knowledge of PC handling in objects: i) edit texts ii) computing sheets and iii) Internet services. POSITION POSITIONS Regional Unit of Fthiotida (until 24/6) Fthiotida section (up to 25/6) of the agronomists 7 IP Veterinarians 1 Preveza Regional Unit (up to 25/6) IP agronomists 2 26823 60297 Lesvos Regional Unit (up to 25/6) ) Technologist of Agriculture 1 22613 50275 Regional Unit of Euboea (up to 29/6) IP of agronomists 7 22213 53740 Karditsa Regional Unit (up to 29/6) Veterinarian IP 1 24413 50112 Regional Unit of Laconia (up to 29/6) Thesprotia section (up to 2/7) Veterinarian IP 1 26653 60196;;;;
Landscaping - workers;Job Title: Nordia AGRO Sales Representative B.Greek Description: Nordia AGRO Sales Representative B. Greece -Genon Nordia SA, among others, is developing a series of Nordia Agro farming supplies with the aim of providing high quality peculiar technicians in the agricultural space, based on its many years of experience in natural, mineral raw materials, is interested in hiring agricultural sales representative. - Agricultural, based in Thessaloniki, the posts of the Company's commercial policy maintains contact with existing customers with the aim of ensuring constant cooperation. Technical arguments is informed about market trends regarding the company's activity and the development of customers' needs to cover them and records the agreements with customers monitors the order delivery process ensures, with the collection of the completion of P. Officer and compliance with the agreed credit terms Qualifications Education Degree in Agricultural TEI or HEI past service 2-5 years of service in the field of agricultural sales other qualifications Excellent Oral and Written Communication Capacity (eg reports, presentations, etc.) Adaptability and flexibility With numbers the possibility of frequent business trips to Greece and the Balkan countries licensed Language Language Language Knowledge;;;;
Landscaping - workers;Job Title: Nordia AGRO Sales Representative B.Greek Description: Nordia AGRO Sales Representative B. Greece -Genon Nordia SA, among others, is developing a series of Nordia Agro farming supplies with the aim of providing high quality peculiar technicians in the agricultural space, based on its many years of experience in natural, mineral raw materials, is interested in hiring agricultural sales representative. - Agricultural, based in Thessaloniki, the posts of the Company's commercial policy maintains contact with existing customers with the aim of ensuring constant cooperation. Technical arguments is informed about market trends regarding the company's activity and the development of customers' needs to cover them and records the agreements with customers monitors the order delivery process ensures, with the collection of the completion of P. Officer and compliance with the agreed credit terms Qualifications Education Degree in Agricultural TEI or HEI past service 2-5 years of service in the field of agricultural sales other qualifications Excellent Oral and Written Communication Capacity (eg reports, presentations, etc.) Adaptability and flexibility With numbers the possibility of frequent business trips to Greece and Balkan countries Licensed Driving Foreign Languages ​​Good Knowledge of English, desirable Bulgarian or Slavic Language Knowledge Computer Knowledge Knowledge/Using MS Office programs;;;;
Landscaping - workers;Job Title: Nordia AGRO Sales Representative B.Greek Description: Nordia SA, among other things, is developing a series of Nordia Agro farming supplies with the aim of providing high quality integrated agricultural professionals, based on its many years of experience in natural, mineral raw materials, is interested in hiring agricultural supplies - agronomist sales. Based in Thessaloniki, the position of the company applies the Company's commercial policy, maintains contact with existing customers to ensure constant cooperation ensures that customer expansion is promoted to the company's products presents the characteristics and performance of products with precise technical arguments. For market trends regarding the company's activity and the development of customers' needs to cover them and records the deals with customers monitors the order delivery process ensures, with the collection of the sale and Tir The Agreed Credit Terms Qualifications Education Degree in Agricultural TEI or HEI past service 2-5 years of service in the field of agricultural sales other qualifications Excellent Oral and Written Communication Capacity (eg reports, presentations, etc.) Adaptability and flexibility With numbers the possibility of frequent business trips to Greece and the Balkan countries Licensed Driving Foreign Languages ​​Knowledge of English Language, Bulgarian or Slavic Language Knowledge Computer Knowledge/Use of MS Office programs;;;;
Landscaping - workers;"Job Title: Agronomist - Heraklion Crete Description: Novacert Ltd seeks an agronomist for permanent employment in the Department of Quality and Operational Programs in Crete based in Heraklion. Duties: Development, Management and Support of Existing Customer Extension Customer Network Support Businesses of Production, Standardization and Processing of Agricultural Products in Development and Applying Profile Systems Candidate: Agronomist Graduate HEI very good English Language Postgraduate Degree Experience in plant protection, lubrication and other cultivation techniques in olive cultivation Excellent knowledge of MS Office Professionalism, Responsibility, Dynamism Negotiating, Organizational and Communication Skills Owner of Car Diploma and Transfer Counseling: Competitive earnings package Modern work environment prospects for evolution continuous support and training resumes to? Until 31/05/2021 on the theme of ""CRETE"".";;;;
Landscaping - workers;Job Title: AEI agronomist - agronomist TEI of vegetable production (bees) Description: Nursery - 44 -year -old Agricultural Store in Melissia Attica Asks for an agronomist HEI or Technologist TEI for Permanent Production and full work.;;;;
Landscaping - workers;Job Title: AEI agronomist - agronomist TEI of vegetable production (bees) Description: Nursery - Agricultural, 45 -year -old shop in Melissia Attica, Asks for an agronomist HEI or Technologist TEI for Permanent Production for Permanent and full work.;;;;
Landscaping - workers;Job Title: oenologist & agronomist Description: oenologist & amp The agronomist The Michalakis Estate based in Virgo, Heraklion, Crete, is looking for an oenologist & amp agronomist.Necessary Qualifications: A degree in Higher School of Postgraduate Degree Degree Degree will be appreciated particularly organizational skills and comfort in communication Good Knowledge of Foreign Language Driving Driving Driving ;;;;
Landscaping - workers;Job Title: Agronomist - IndustrialistSindou Description: One of the largest industrial and commercial companies in Greece is calling for an agronomist for its facilities in the Industrial House. Sindou. Object: Commercial Warehouse Management Required Qualifications: 3-5-year professional experience degree in the School of Agriculture Preferably with Animal Production. Postgraduate studies are also considered as a qualification in the Livestock and Agricultural Products Division. and career in an excellent and dynamic work environment. Interested candidates can send their resume and a copy of qualifications at: ean.hrs@gmail.com CVs are considered confidential.;;;;
Landscaping - workers;Job Title: agronomist HEI / TEI Description: Our company Apostle Billis Greenhouse, in the context of Dynamic growth in seedlist production wishes to staff her team with young people, ambitious and appetite for learning & personal development. In this context, we are looking for an agronomist HEI or TEI with Experience in the whole production and monitoring of seedlings in a nursery. The responsibilities are included * Cooperation with the product manager for the design and conduct of product evaluation tests to support seedlings, monitoring and management of their life cycle. * Cooperation with the sales manager to create and deliver information on the product, productivity and profitability of our customers. * Collection of observations on the performance of seedlings and related technologies. * Product tests and evaluation of them. * Full analysis, evaluation and categorization of the potential and needs of each seedlist separately. * Promotion of total quality management as a tool for developing new processes.;;;;
Landscaping - workers;Job Title: agronomist HEI/TEI Description: Our company Apostolos Billis Greenhouse, in the context of dynamic development in the seedlist production sector, wishes to staff its team with young people, ambitious and an appetite for learning & personal development. In this context, we are looking for an agronomist HEI or TEI with experience in the entire production and monitoring of seedlings in a nursery. Necessary qualifications degree of HEI or TEI Department of Agriculture Necessary Experience in Production and Circle of Life of Ceremonial Seedlings · Knowledge of any other foreign language will be taken into account are the responsibilities cooperation with the product manager for the design and conduct of product evaluation tests to support seedlings, monitoring and management of their life cycle. · Cooperation with the Sales Officer to create and deliver information on the product, productivity and profitability of our customers. · Collection of observations on the performance of seedlings and related technologies. · Product tests and evaluation of them. · Full analysis, evaluation and categorization of the potential and needs of each seedlist separately. · Promotion of total quality management as a tool for developing new processes. Contact Details: Please interested people as you sent your resume to e-mail: apostolosbillis@gmail.com Tel: 2410731631 Web Site: www.billisgreenhouses.gr LinkedIn: Seedling Greenhouses Apostolos Billis Facebook:;;;;
Landscaping - workers;Job Title: agronomist - production manager Description: Our company in the context of dynamic development in the food industry wishes to staff its team with young people, ambitious and an appetite for learning & personal development. In this context, we are looking for an agronomist HEI or TEI in order to take over the management, organization and supervision of the production process and the farm crops in the North Attica region. ποιότητας & ορθής γεωργικής πρακτικήςεκπαίδευση & διοίκηση εργατικού προσωπικού διαχείριση προμηθευτών/παραγωγώνrequirementsπτυχίο τει ή αειαπαραίτητη η καλλιεργητική εμπειρία στην παραγωγή κηπευτικώνδιοικητικές ικανότητεςαγάπη για την ύπαιθρογνώση ms office suite γνώση αγγλικώνδίπλωμα αυτοκινήτουοργανωτικό χαρακτήραμεθοδικότητα & ευελιξίααπαραίτητη η προϋπηρεσία σε αντίστοιχη θέσηεπιθυμητές γνώσειςγνώσεις συστημάτων διασφάλισης ποιότητας (globalgap, iso κλπ) Ergonomic knowledge of ERP use;;;;
Landscaping - workers;Job Title: agronomist - incubator Description: Our company provides professional harm management services Organizations in a safe & effective way.having traveled one long -term successful course, in the context of its development, wishes to hires an agronomist - insect.;;;;
Landscaping - workers;Job Title: agronomist/manager of HEI or TEI - Avlona Description: Our company, in the context of dynamic development in the food industry, wishes to staff its team with young people, ambitious and an appetite for learning and personal development. In this context we look for: Agricultural/HEI or TEI production manager in order to take over the management, organization and supervision of the production process and rural horticultural crops in the North Attica region. Responsibilities: Design and supervision of cultivation programs (plant protection, lubrications, reporting, budgeting) A competent prescription CPP responsible for quality assurance systems and good agricultural practice Skills Love for the countryside Knowledge MS Office Suite Knowledge of English Diploma of Car Organizational Design Method Your resume, click here.];;;;
Landscaping - workers;Job Title: agronomist/manager of HEI or TEI Description: Our company, in the context of dynamic growth in the food industry, wishes to staff the Her team with young people, ambitious and appetite for learning and personal development. In this context we are looking for: agronomist/manufacturing manager of AEI or TEI In order to take over the management, organization and supervision of the production process and rural horticultural crops in the area of ​​northern Attica. Responsibilities: Design and supervision of cultivation programs (plant protection, lubrications, reporting, budgeting) ASP Responsible Quality Assurance Systems and Correct Agricultural Practice Education and Management of Labor Personnel Management of Suppliers / Producer;;;;
Landscaping - workers;Job Title: agronomist for the garden department/balcony Description: Our mission to tzambaspiti.gr The customer is at the heart of our attention. Each time we visit us, we make sure that the process of buying the products is done simply and quickly, when it uses the products to enjoy and enjoy them and when it wants and for whatever it needs to feel safe and safe. We are looking for people who will help us achieve this service philosophy that we at tzambaspiti.gr call 360th total service. Every day we serve customers and make sure we make it easier for them, to transfer their knowledge of our products with mood and speed. We deal with plant care and the image of products in the store, paying attention to detail. We undertake the transplanting, monitoring of stock and refueling the store. For you to love and like to deal with plants and decorating the spaces. Knowledge and experience in floriculture will help a lot. You need studies in the direction of agronomy and be familiar with the use of technological media and h/y. Key elements of your character are smile, courtesy, honesty, and organization. You will need a 5 -week basic training program. During this time, the Department of Education will provide you with the necessary tools to gain specific knowledge that relates to the daily operation of the company and the job duties of the position, so that you can apply them even if you do not have relevant experience. All you need is your desire for learning definitely to know to give our people the reward they deserve, to help them evolve, be happy and filling them with what they do. You will have permanent work of indefinite time and hiring from day 1 of training. earnings: in full 8 hours the salary from day 1 and for 5 weeks of basic education will be € 750 gross, then for the 1st year can reach up to 1050 € mixed and € 1,300 mixed in 3rd year of employment . If you are interested in 6 hours, the salary for the 5 weeks of basic education will be 550 € gross, then for the 1st year it can reach up to € 700 mixed and € 900 mixed in your 3rd year of employment. Employment is 5-day with 1 rolling daytime and the hours are scheduled for a program during the days and hours the store is open (9 am-9 pm daily and 9 AM-6pm. . Saturday) ;;;;
Landscaping - workers;Job Title: agronomist for the garden department/balcony Description: Our mission to tzambaspiti.gr The customer is at the heart of our attention. Each time we visit us, we make sure that the process of buying the products is done simply and quickly, when it uses the products to enjoy and enjoy them and when it wants and for whatever it needs to feel safe and safe. We are looking for people who will help us achieve this service philosophy that we at tzambaspiti.gr call 360th total service. Every day we serve customers and make sure we make it easier for them, to transfer their knowledge of our products with mood and speed. We deal with plant care and the image of products in the store, paying attention to detail. We undertake the transplanting, monitoring of stock and refueling the store. For you to love and like to deal with plants and decorating the spaces. Knowledge and experience in floriculture will help a lot. You need studies in the direction of agronomy and be familiar with the use of technological media and h/y. Key elements of your character are smile, courtesy, honesty, and organization. You will need a 5 -week basic training program. During this time, the Department of Education will provide you with the necessary tools to gain specific knowledge that relates to the daily operation of the company and the job duties of the position, so that you can apply them even if you do not have relevant experience. All you need is your desire for learning definitely to know to give our people the reward they deserve, to help them evolve, be happy and filling them with what they do. You will have permanent work of indefinite time and hiring from day 1 of training. earnings: in full 8 hours the salary from day 1 and for 5 weeks of basic education will be € 750 gross, then for the 1st year can reach up to 1050 € mixed and € 1,300 mixed in 3rd year of employment . If you are interested in 6 hours, the salary for the 5 weeks of basic education will be 550 € gross, then for the 1st year it can reach up to € 700 mixed and € 900 mixed in your 3rd year of employment. Employment is 5-day with 1 rolling daytime and the hours are scheduled for a program during the days and hours the store is open (9 am-9 pm daily and 9 AM-6pm. . Saturday) ;;;;
Landscaping - workers;Job Title: Agronomist - Peloponnese Sales Officer Description: Peloponnese: AGRISC BY DECOEXPER SA with the main activity of wholesale fertilizers, soil and agricultural supplies are looking for sales officer - Graduate Agricultural Research of the Marketing Department Main Product Brands - Haifa - Rosier (Member of Borealis Group) - Biosolids - Italpolina - Ledra Required: - AEI or TEI Degree Windows, Office 365, ERP) - Basic Knowledge of English Desired Qualifications: - Communication Skills - Customer Service Service - Article - Farmer/Producer Experience;;;;
Landscaping - workers;Job Title: veterinarian or agronomist Description: Pharmaceutical Veterinary Company in Athens Requires veterinarian or agronomist zoos for the staffing of the Sales Department for the region of Western Greece. Description:  job position is full -time The main responsibility is to provide technical and scientific support for the promotion of the company's veterinary medicinal products necessary qualifications: AEI degree or TEI Very good knowledge of English ease of use of PC driving license Benefits: satisfactory earnings package Education and Development Opportunities in a dynamically growing company Interested parties are requested as they send full resume;;;;
Landscaping - workers;Job Title: Product Manager (agronomist) Description: Position Description Agrology is a dynamically growing company with more than 40 years of experience in the development, standardization and distribution of plant protection products and specialized nutrition products in the Greek market and overseas countries. As part of its ongoing investment in the Research & Development Department, the company wishes to hire an agronomist to cover the following position: Product Manager (agronomist) based in Thessaloniki Description Product Development Development Department and Distributors of Foreign. The position is mentioned in CEO. Profile Candidate for vegetable production Graduate SA Experience on the subject is essential excellent knowledge of English excellent knowledge of applications MS Office Professionalism, Responsibility, Dynamism Importability Company Company Competitive Package Contemporary Work Environmental Evolution;;;;
Landscaping - workers;Job Title: animal production technologist or agronomist Description: Poultry Business Company NAVAKTOU SAIn the context of its continuous and dynamic development, it wishes to hire an animal production technologist or agronomist with animal production, to train and undertake work as a residual production of poultry farms located in the wider Nafpaktos area.;;;;
