title;jobPost
Landscaping - workers;Job Title: Greenhouse agronomist manager Description: Are you an agronomist? and/or have you worked as a unit manager in a greenhouse? Do you have work experience in a hydroponic greenhouse or do you have knowledge of hydroponics? Would you like to join a dynamic work environment by taking your next professional step? If so, then we have the ideal position of the agronomist greenhouse manager? Benefits: The company for the position of the Agricultural Greenhouse Production Manager provides: Competitive Salary Dynamic work environment Vocational evolution Responsibilities: As? An agronomist Manager of Greenhouse Production? Will you have the following: Organizing and Coordination of Greenhouse Design and Supervision of Culture? Coordination of training and staff management establishing scheduled processes with the requirements of each cultivation increase in production using innovative technologies? Economics Annual Report Manager of Quality Assurance Systems and Corporate Practical Practice Desired Knowledge of Nutrition and Fertilization Lubrication Monitoring of Maintenance of Buildings and Machinery: In order to meet your profile to the requirements of its location? TEI, will a degree in Agricultural University be taken into account? Experience in Greenhouse Production or even more in Hydroponic 5 years at least 5 years of service in administrative position Excellent English Knowledge Good Knowledge Microsoft Office (Word, Excel, PowerPoint) Teamwork, Participation, Contribution and Commitment to Group Objectives and Initiative Information Information: Do you think his particular position? Greenhouse Agricultural Manager? Is it ideal for continuing your professional career? Can you contact us at? +30 216 6001327 for more information and request? Elena Vlachou.? After collecting and evaluating all resumes we will only contact candidates who meet the requirements of the position for staffing to set an interview meeting. All applications are completely confidential. FOLLOW US ONLINKEDIN, Facebook, Instagram. www.randstad.gr for articles and career tips Visit Ourblog. Click here to apply now
Landscaping - workers;Job Title: Market Development Agronomist Description: Are you an Experienced and Talented Market Development Agronomist, with a Strong Educational Background in Agriculture, Keen to Work for a Leading Multinational Company? Great News for You, Bayer is Looking for a Market Development Agronomist in Thessaloniki. benefits the company offers the following benefits for this market development agronomist position: competitive remuneration package dynamic working environment, focused on company's values ​​responsibilities the market development agronomist we are looking for, will partner with sales leadership and other members of the local team, utilizing their Agronomic Expertise to Position Bayer Portfolio with a Primary Focus in Corn & Cotton Seeds and Crop Protection. key accountabilities executes field scale testing programs of commercial bayer seed products (primarily corn and cotton) and ground breaker trials for new product launches from all platforms with retails/growers to plant trials, collects required data, maintains trials as needed, and harvests trials. Manages Data, Reviews Quality and Timely Submits Trial Results. Works with Customer Marketing to Categorize and Validate Key Product Features and Benefits for Support Material. Provides Technical Support and In-Field/ Classroom Training for Strategic Retail & Ka Partners and Sales Team to Achieve Local Business Objects. Supports Sales for Grower Demand Events and Other Face-to-Face Promotional Activities. Supports District Sales Managers with In-Field Diagnostic Service for Seed and Crop Protection Product Performance inquires Requiring Technical Analysis. Communicates the Agronomic Position of Seed Products, Benefits of Trait Products and the Optimum Use of Chemistry Products. Understands Technical Position of Bayer Products Compared to Competitors. Determines the Technical Value for the Final Customer: Works with Customer Marketing to Categorize and Validate Key Product Features. Creates Annual Agronomy Business Plan for Communication/Alignment With Sales Team on Activities to Prioritize to Support Success of Business, Including Face to Visits to Farmers As Part Of Transfer Knowledge Plan. Positions and Supports Bayer Seed, Crop Protection, Climate FieldView and Biologics to Deliver Tailored Agronomic Solutions. Builds Profile as Technical Expert in the Territory. Builds Presense with Key Growers, Retails, and 3rd Party Consultants. The incumbent will act as a corn technical reference for the whole country. Collaborates in the Idection of the Solution Coming From Market Development Regional Team. Tests Each of the Solution at Local Level. Establishes Strong Relation With Climate to Make Them Actor in the Digital Part of Each Solution. Requirements the Ideal Candidate for the Position Will Be Exalted to Have the Following: University Degree in Agriculture at Least 5 Years of Agronomy in the Field (E.G., Field Development, R&D Retaled Experience, Commercial Experience). High Agronomy Technical Knowledge and Excellent Understanding of Crop Production and Bayer Portfolio for Relevant Crops. Thorough Knowledge and Profound Experience in Corn and Cotton Seed Development Advanced Level of Seniority in Seed and Seed Trials (Plan, Implementation, Execution, Data Collection) with a solid background in Row Crops. The Candidate Will Work also with other focus crops in the region. ABILITY TO COMMUNICATE AND Showcase Key Customer Tailored Solutions. Excellent Organizing, Planning and Time Management Skills. Strategic View of Business and Understanding of Implications of Actions on the Achievement of Business Objects. Advanced Written, Verbal, and Presentation Skills. Problem Solving Through Analytical Thinking and Judgments in Complex Situations with Little Guidance. Ability to Influence Both Internal and External Stakeholders at Different Levels and Data Driven Decision Making and Strive for Continuous Improvement. Excellent Project Management and Multi-Tasking Skills. Strong Interpersonal Skills to Achieve Cross-Functional Collaboration. Self-Motivation, Leadership, Team-Based Mentality, Agile Mindset, Business Acumen, Structured Approach, ProActivity and Passion to deliver Great Results. Numerically Literate, Comfortable Working with Numbers and Making Sense of Sales Metrics. Advanced Digital/It Skills (As an End User) - Ability to Quickly Adopt New Technologies. Fluency in Greek & English (Both Written and Verbal). Traveling Required. Information if this sounds like you, we want to hear from you today! For Further Info Please Contact Please Note that for Transparency and Equity Reasons, Only Those Applications Made Online Via Our Site Will Be Assessed. After the screening of all the cvs received, we will only contact the candidates who meet the requests of the Job to Arrange an interview. All applications are considered strictly confidential.
Landscaping - workers;"Job Title: agronomist -public healthcare Description: Area: Attic agronomist-technologist Agronomist-Public Health Companion-Pest Guardian disinfectants requested for an office work with a diploma of agronomist HEI or TEI or Health Supervisor.Send your resume by clicking on the ""Apply"" tab or ""I am interested in this position"""
Landscaping - workers;Job Title: agronomist -public healthcare Description: Area: Attica Agronomist-Technologist Agronomist-Public Health Captain-Pest Guardian disinfectants A person for office work with a diploma of agronomist HEI or TEI or health supervisor is requested.
Landscaping - workers;Job Title: agronomist - Arta Description: Arta -based nurseries?Location duties: Plant Support for Production Production Development Network for Promotion of New Products Participation in International Exhibitions Required:you, click here.]
Landscaping - workers;Job Title: agronomist - Arta Description: Arta -based nurseries?Location duties: Plant Support for Production Production Development Network for Promotion of New Products Participation in International Exhibitions Required:you, click here.]
Landscaping - workers;Job Title: You ask for an agronomist Description: Ask for an agronomist for growsshop in downtown Thessaloniki.
Landscaping - workers;Job Title: You ask for an agronomist Description: Ask for an agronomist for growsshop in downtown Thessaloniki.
Landscaping - workers;Job Title: agronomists are requested in the Attica Region Description: ATTICA REGION announces the recruitment of a fixed -term private -law contract for a total of eight (8) persons to cover seasonal or transient needs in the Fighting of the Olive Year 2019 Division , West Attica and Islands, of the Attica Region based in Athens in the Prefecture Interested parties are invited to complete the application with ASEP SOX Code 6 and submit it, either in person or with another person authorized by them, if the authorization bears their signature considered by a public authority, or by post -registered letter, to the offices at the offices. of the service at the following address: ATTICA REGION, 80-88 L. Syngrou Ave. Department of Secretariat of the Human Resources Directorate 3rd floor, Mrs Efthimiou or Mrs Karavana or Mrs Mathiou or Mrs Lotsari (tel. Contact 213 2065155, 213 2065081, 213 2065831, 213 2065074).
Landscaping - workers;Job Title: Agronomist - Surveying Engineer (HEI) Description: Aworomist-Textector Engineer (HEI) is requested by an energy company with Headquartered in Athens, in support of the technical department. The candidate must be possessed by a high level of professionalism, with Organizational and communication skills.In addition, depending on the needs of Project each, there will be the possibility of short-term business trips outside of Attica.
Landscaping - workers;Job Title: requested b.Wait for Rodon Mount Hotel & Resort in Limassol Agros Description: b.waiter requested b.Wait for Rodon Mount Hotel & Resort in her field Limassol contract at least 1 year Accommodation and diet provided
Landscaping - workers;Job Title: Greenwife Agronomists & Vevae Description: Bellalamia Farms SA is looking for candidates for positions: Senior Operations Manager, Head Grower, Head of Agronomy, Assistant Green House Manager, Propagation-Nursery Manager, Irrigation Manager, Packhouse Manager, Harvest Manager in the area of ​​Lamia Fthiotida, Sterea Greece for the operation of a hydroponic greenhouse 160 acres. Candidates will be responsible for managing a very busy 16 acres of greenhouse with tomatoes. Department Managers: Senior Business Manager, Head cultivator, agronomy manager, farm manager assistant, responsible irrigation, harvesting manager, multiplication - Nursery manager Station, Pack House Manager, quality control assistant, team leaders. main duties: * Drawing, organizing, directing and checking the functions of nurseries, greenhouse and package * Establishing the environmental conditions required for tomato cultivation, dissemination * Manage and work with the quality team, the team's leaders, to ensure that all products and crops are at higher quality standards * Supervision of staff in planting, transplanting, feeding and spraying * You achieve all production plans by managing the work of packaging lines, work and ensuring adequate trained and capable work * You make sure that all logistics for our customers are well designed, including reservation of daily transportation and reference to their marketing cooperative * Tide a role that requires particular attention to the details of spraying processes, pruning, crop maintenance and high value cultivation * Keep the stock of fertilizers, chemicals and greenhouse equipment in a well -organized file with sufficient quantities throughout the year * Success will be based on various factors * Achieving KPIS, Health and Safety, Quality Assurance, File Oblification, Team Management and Guidance
Landscaping - workers;Job Title: Greenwife Agronomists & Vevae Description: Bellalamia Farms SA is looking for candidates for the positions: Senior Operations Manager, Head Grower, Head of Agronomy, Assistant Green House Manager, Propagation-Nursory Manager, Irrigation Manager, Packhouse Manager, Harvest Manager in Lamia Floussa, Greece, Hydroponic greenhouse 160 acres will be responsible for managing a very busy 16 -acre greenhouse with tomatoes. Department Managers: Senior Business Manager, Head of Culture, Agronomy Officer, Farm Administrator, Irrigation Officer, Harvest Manager, Multipurpose - Nursery School Officer, Pack House Manager, Quality Assistant. Main Tasks: Draw, Organize, Direct and Control the functions of nurseries, greenhouse and package Establishing environmental conditions required for tomato cultivation, spreading healthy radical stocks, establishing IPM program for a viable gardening of the Ministry of Agriculture you manage and work with the Quality Team, the exploitation manager, the leaders of the team, to ensure that all products and crops are in higher quality staff supervision in planting, transplanting, feeding and spraying all production By managing the work of packaging lines, work and ensuring adequately trained and well -worked work, you make sure that all logistics for our customers are well designed, including the reservation of daily transportation and reference to the marketing cooperative. A role that requires special attention to the details of spraying processes, pruning, crop maintenance and high value cultivation maintaining the stock of fertilizers, chemicals and greenhouse equipment in a well -organized file with sufficient quantities all year long. Factors Achieving KPIS, Health and Safety, Quality Assurance, File Oblification, Team Management and Guidance
Landscaping - workers;Job Title: agronomist or chemist HEI Description: Benitop Pest Control in Thessaloniki is directly seeking an agronomist or higher education chemical to staff its scientific department.
Landscaping - workers;Job Title: agronomist or chemist HEI Description: Benitop Pest Control in Thessaloniki is immediately looking for an agronomist or Higher Education Chemical for staffing its scientific section.
Landscaping - workers;Job Title: Technologist agronomist / animal Description: BIOZOKAT SA feeding industry based in Katerini, asks to hires a technologist agronomist - zoos for the sales department. full -time job. Areas: N. Thessaloniki, N. Kilkis, N. Pieria
Landscaping - workers;Job Title: Technologist agronomist / animal Description: BIOZOKAT SA, a feed industry in Katerini, calls for a technologist agronomist - zoos for the position of assistant quality control.full -time job.
Landscaping - workers;Job Title: Technologist agronomist / animal Description: BIOZOKAT SA, Katerini feed industry asks to hire Technologist agronomist - zoos for the position of assistant quality control. full -time job.
Landscaping - workers;Job Title: agronomist - sales manager Description: BIOZOKAT SA, Katerini feed industry, intends to hire a Candidate as Sales Officer for the Thessaly region with main Responsibility to develop a clientele in livestock farms.
Landscaping - workers;Job Title: agronomist - sales manager Description: BIOZOKAT SA, Katerini feed industry, intends to hire a Candidate as Sales Officer for the Western Macedonia region The main responsibility is the development of clientele in livestock farms.
Landscaping - workers;Job Title: agronomist - sales manager Description: BIOZOKAT SA, Katerini feeding industry, intends to hire a candidate as sales manager for the Thessaly region with the main responsibility being the development of a clientele in livestock farms.
Landscaping - workers;Job Title: agronomist - sales manager Description: BIOZOKAT SA, Katerini feeding industry, intends to hire a candidate as sales manager for the Thessaly region with the main responsibility being the development of a clientele in livestock farms.
Landscaping - workers;Job Title: Technologist agronomist / animal Description: BIOZOKAT SA, Larissa -based feed industry asks to hire Technologist agronomist - zoos as an external seller. full -time job.
Landscaping - workers;Job Title: food technologist or agronomist Description: Business Group in Thebes, which has modern food marketing & processing units, calls for food technologist or agronomist.full -time job.
Landscaping - workers;Job Title: food technologist or agronomist Description: Business Group in Thebes, which has modern marketing units & Food processing, calls for food technologist or agronomist. full -time job.
Landscaping - workers;Job Title: agronomist - Arta Description: Business in the Nursery Sector based in Arta, he is looking for an agronomist to cover full -time position.Location duties: Coordination of work on the development of plants in greenhouses Necessary Qualifications: Holder Holder HEI - TEI, Vegetable Production Direction Experience in workers?]
Landscaping - workers;Job Title: agronomist - office employee Description: by a company based in Kalochori of Thessaloniki, requested young graduate of agronomy, with a necessary knowledge of foreign language for Supporting role in the company's products as well as in the structure of Company (as an office employee, service, etc.) full -time job.
Landscaping - workers;Job Title: Quality Controller (Chemical, Chemical Engineer or Food Technology Agronomist) Description: by EBYP EU-Greek Hydrolyzed Protein Industry, to Industrition Food for the position of the qualitative controller. full -time job. Responsibilities: * Sampling Organization & Laboratory Analysis * Quality control of finished products/production of relevant certificates (COA, TDS, MSDS etc.) * Designing new products * Quality check & receipt of supplies (A&B materials, consumables, chemical analysis equipment) * Holding ISO procedures
Landscaping - workers;Job Title: agronomists Description: by the largest nursery and garden manufacturing company, requested Agronomists who will cover the following positions: 1st POSITION: RETAIL SALES to Garden Center Location Description:  * customer service * Merchandising and Product Viewing Organization * Presenting and submitting suggestions to prospective customers * Providing on -line reports to the company 2nd POSITION: PLANNING AND CONSTRUCTION CONSTRUCTION Location Description:  * Project Design and Management, Foreign Duties * Customer Management and Development * Presenting and submitting suggestions to prospective customers * Providing on -line reports to the company 3rd POSITION: MAINTENANCE TECHNIQUE Location Description:  * Technical Task Planning * Run and checking infrastructure of nursery * Care of plants and facilities * Care to repair damage or malfunctions * cleanliness * supplies, receiving
Landscaping - workers;Job Title: veterinarian / animal agronomist Description: Campus SA intends to hire animal direction agronomist, or veterinarian, for full -time employment at her premises in Mesti, Alexandroupolis. responsibilities * Monitoring herd health indicators * Monitoring of a section of feed, in terms of recipes, divergences and consumption data from the various groups of animals. * Retirement of reports to the administration
Landscaping - workers;Job Title: agronomist - office employee Description: Candidate is requested as an agronomist - an office employee in a disinfectant company in western Thessaloniki.
Landscaping - workers;Job Title: Agronomist - Technologist of Crop Production - Greenhouse Technologist Description: Candidate is requested as an agronomist - technologist of vegetable production - Greenhouse Crop Technologist as a Company Apply Inflation, disinfectants and mosquitoes in Thessaloniki. full -time job.
Landscaping - workers;Job Title: Agronomist - Technologist of Crop Production - Greenhouse Technologist Description: Candidate is requested as an agronomist - technologist of vegetable production - Greenhouse Crop Technologist as a Company Apply Inflation, disinfectants and mosquitoes in Thessaloniki. full -time job.
Landscaping - workers;Job Title: animal -producing agronomist Description: Cas Recruitment Group asks for its customer, production industry Nicosia -based animal feed, candidate for the position of agronomist animal production. Main responsibilities: * Division training, monitoring and control of proper nutrition, watering and animal environment * Monitoring of animal population health, separation and special management of sick animals, control of their health career * Traffic, monitoring and inventory of animal capital * Complete all the necessary actions and elements in similar systems * Recording technical needs and orders of consumable materials as well as care for good equipment * Planning and ordering foods to meet the needs of the unit * conduct of measurements and controls according to procedures * Responsible for the implementation and recording of the Waste Management - Waste Management and Outside of its Responsibility Area
Landscaping - workers;Job Title: agronomist / food technologist Description: Category Category Employment Company Company: Catering Date Publication Date: 12-08-21 Employment Type: Full Job Code: Category Work: Sciences Production Area of ​​Labor: Alimos Municipality Agronomist / Food Technologist Agronomist / Food Technologist Focusing in the southern suburbs of Attica, in the context of its continued development, wishes to integrate its potential for full -time: Agronomist / food technologist (girl up to 35 years old) or a candidate for relevant specialty. Responsibilities: Assurance of Quality Procedures of Business Products Products Control of Raw Material & Finished Product Specifications with applicable legislation performing Internal Quality Inspections Supervision Suppliers Inspection Communication with Customers: AEI-TE degree at least 2 years in a similar position in the Food Branch Knowledge of Quality Systems (ISO 22000, 9001, etc.) Windows, Internet Browsing, Emails, Adobe Acrobat Pro) Excellent Knowledge of MS Office (Word, Excel, PowerPoint) ECDL certification will be appreciated blind typing system will be appreciated very good knowledge of English in writing and oral communication skills / skills: and teamwork capability of rapid intervention and solving professionalism and responsibility developed focus capacity to adaptation and stable performance under pressure and increased workload
Landscaping - workers;Job Title: agronomist / food technologist Description: Category Category Employment Company Company: Catering Date Publication Date: 19-07-21 Employment Type: Full Job Code: Category Work: Sciences Production Area of ​​Labor: Alimos Municipality Agronomist / Food Technologist Agronomist / Food Technologist Focusing in the southern suburbs of Attica, in the context of its continued development, wishes to integrate its potential for full -time: Agronomist / food technologist (girl up to 35 years old) or a candidate for relevant specialty. Responsibilities: Assurance of Quality Procedures of Business Products Products Control of Raw Material & Finished Product Specifications with applicable legislation performing Internal Quality Inspections Supervision Suppliers Inspection Communication with Customers: AEI-TE degree at least 2 years in a similar position in the Food Branch Knowledge of Quality Systems (ISO 22000, 9001, etc.) Windows, Internet Browsing, Emails, Adobe Acrobat Pro) Excellent Knowledge of MS Office (Word, Excel, PowerPoint) ECDL certification will be appreciated blind typing system will be appreciated very good knowledge of English in writing and oral communication skills / skills: and teamwork capability of rapid intervention and solving professionalism and responsibility developed focus capacity to adaptation and stable performance under pressure and increased workload
Landscaping - workers;Job Title: Agronomist - Thessaloniki Description: Category Employment Company: Adecco HR Posted: 06-07-21 Employment Type: Full job code: JN -072021-48032 Work Category: Sciences Labor: Thessaloniki Prefecture Agronomist -Thessaloniki Agronomist -Thessaloniki The provision of human resources services worldwide and certified in Greece, in accordance with the international standard ISO 9001: 2015, in the fields of finding and selecting staff and temporary employment. Adecco, on behalf of its client, a well -known company active in the field of service, is looking for one (1) dynamic person to staff the following position: Agronomist (Thessaloniki) Place Description:  Applications and Mids in Industries Receipt and Delivery of Materials from Warehouses of the Company Consolidation of Spaces Service Candidate Profile: Degree in AE Agriculture Age of At least two (2) years in a similar position, ideal in food knowledge of myocoses will appreciate very good knowledge of English Company Company Communication and Company Capacity: Competitive Package of Contemporary and Dynamic Work Environment to submit a CV. Please click here: After collecting and evaluating resumes we will contact candidates who meet the requirements of the position to be appointed to appoint a meeting DUBE. For more jobs visit our site and enter your resume at our base. To register your resume at the base of Adecco it is recommended to use Google Chrome.
Landscaping - workers;Job Title: Sales Officer - Agronomist Description: Category Employment Company: Adecco HR Posted: 17-08-21 Employment Type: Complete job code: JN -082021-49401 Work Category: Science Sales Area: Attica Prefecture of Sales -Agricultural Sales The largest human resources service company in the world and certified in Greece in accordance with the international standard ISO 9001: 2015, in the fields of finding and selecting staff and temporary employment. Adecco on behalf of its client, a company in the field of high quality natural soil products, is looking for one (1) person to staff the following position: Sales Officer - Agronomist Description:  Management and Development of Customer Customs in the Customer Collection area Providing the optimal supply chain management and distributors to provide products to the customer Informing and training of new solutions to the Competition Monitoring Company and Evaluation of the Agency Company's commercial policy aimed at raising sales, profits and increasing the Profile Market Market Market: good knowledge of English Communication skills, analysis, organization and negotiation skills solving problems and take initiative experience experience at Technical level of Agricultural Applications Capacity in demanding environment consistency and professionalism of a team spirit Customer Support Customer Company Customer Support Please please, click here: After collecting and evaluating the resumes we will contact candidates who meet the requirements of the post to be appointed to set an interview. For more jobs visit our site and enter your resume at our base. To register your resume at the base of Adecco it is recommended to use Google Chrome.
Landscaping - workers;Job Title: Garden / Agronomist - Halkidiki Description: Category Employment Company: Aegean Star Hotels Post Date: 06-03-22 Employment Type: Work Seasonal Code: Category: Sciences Doc. * In Kallithea, Halkidiki, he wishes to hire permanent work: Garden / Agricultural Officer: Take care of his gardens, lawn and outdoor areas of hotel facilities with his subordinates with the aim of shaping the space for customer satisfaction. The ideal candidate should have: a degree of agronomist at least 3 years of service in a similar position in a 4* or 5* seasonal hotel to know the techniques of planting, watering and pruning to know categories plant diseases, harmful organisms and apply the techniques necessary to deal with them
Landscaping - workers;Job Title: Garden / Agronomist - Halkidiki Description: Category Employment Company: Aegean Star Hotels Post Date: 07-02-22 Employment Type: Seasonal Work Code: Category Work: Science District: Prefecture of Halkidiki Garden / Agronomist - Halkidiki Garden * In Kallithea, Halkidiki, he wishes to hire permanent work: Garden / Agricultural Officer: Take care of his gardens, lawn and outdoor areas of hotel facilities with his subordinates with the aim of shaping the space for customer satisfaction. The ideal candidate should have: a degree of agronomist at least 3 years of service in a similar position in a 4* or 5* seasonal hotel to know the techniques of planting, watering and pruning to know categories plant diseases, harmful organisms and apply the techniques necessary to deal with them
Landscaping - workers;Job Title: agronomist - technical Description: Category Employment Company: AGRIS SA Publication Date: 29-06-21 Employment Type: Full Job Code: Work Category: Science Technicians - Crafts Area: Greece Agronomist - Technical Agronomist - Technician AGRIS It offers seeds, seedlings and know -how to the service of the agri -food chain and the cultivator searches for the Department of Vegetables: Agricultural - Technical Development and Technical Support Officer (for Southern Greece based in Achaia, Ilia or Messinia) The purpose of the development and technical support of the company's products and their supervision for its area of ​​responsibility. Location Information: Section: Vegetables Contract: Full time / indefinite time Duties: Provision of Technical Product and Services Comparison and Selection Providing suitable solutions to cover their market analysis and continuous monitoring of competition links between customers, company sellers and the Director of the Technical Department Management of Existing Hydroponia Customer Development of New Hydroponics Customer Graduate: Experience of at least 2 years in the agronomic industry with relevant object excellent communication skills excellent knowledge of English Language Collaborative and Team Spirit Excellent Computer User Capable Aid Aid: Competitive Package Package Employment environment annual bonus achievement of goals Corporate Car, Cell Phone and Computer Education Ability to develop professional development in one of the most innovative companies in Europe if you want to become a member of a team, in a rapidly evolving environment characterized by quality dedication , innovative products and excellent cooperation, send your resume today!
Landscaping - workers;Job Title: Product Manager / Agronomist - Thessaloniki Description: Category Employment Company: AGROLOGY SA Dynamically growing company with more than 40 years of experience in the development, standardization and distribution of plant protection products and specialized nutrition products in the Greek market and in foreign countries. As part of its continuing investments in the Research & Development Department, the company wishes to hire an agronomist to cover the following location: Product Manager (agronomist) Add Code: AGR220302 Location: Thessaloniki Location Description:  Product Development, Experimentation in Greece and in Greece and in Greece Outdoor, support of commercial and foreign distributors.
Landscaping - workers;Job Title: Product Manager (agronomist) - Athens Description: Category Employment Company: AGROLOGY SA It is a dynamically growing company with more than 40 years of experience in the development, standardization and distribution of plant protection products and specialized nutrition products in the Greek market and in foreign countries. As part of its continuing investments in the Research & Development Department, the company wishes to hire an agronomist to cover the following location: Product Manager (agronomist) Add Code: AGR220202 Location: Athens Location Description:  Development of Innovative Products and Applications, Experimenting and Commercial Support Department of Southern Greece.
Landscaping - workers;Job Title: Chemist, Chemical Engineer or Agronomist (School of Science Description: Category Employment Company: Astron Chemicals Post Date: 22-01-20 Employment Type: Full Job Code: Category Work: Sciences Sales Area Schedule: Attica Prefecture Chemist, Chemical Engineer or Agronomist (School of Food & Nutrition Sciences)or agronomist (Food & Nutrition Sciences School)
Landscaping - workers;Job Title: Agronomist - Eastern Macedonia & Thrace Description: Category Employment Company: Dim. GAVRIIL & SIA Ltd. Publication Date: 18-06-20 Employment Type: Complete Work Code: Category: Science Sales Sales Area: Region of Eastern Macedonia & Thrace Agriculture - Eastern Macedonia & Thrace - Eastern Macedonia. GAVRIIL & SIA LTD, leading the way in the development of innovative products, calls for an agronomist seller to strengthen the sales network of Eastern Macedonia-Thrace. Location duties: The ideal candidate is expected: to apply the sales strategy and achieve the agreed goals. Comparable, comprehensible and efficiently - to all customers - the comparative advantages of the company. monitor the causes that create deviations / problems and take care of their quick correction. Develop the clientele of his area of ​​responsibility by applying and controlling the company's pricing and credit policy. To ensure the best possible service of its customers without being at the expense of the company. To participate in the trade fairs and other commercial presentations, events and conferences organized by the company. Required Qualifications: 3-5 years of service in a similar position Very good knowledge of the Agricultural Degree (Vegetable Production) / Postgraduate studies are considered advantage of the result, time management and organizational skills excellent communication skills Thinking and skills management skills to resolve adequate English knowledge and computers are offered: Competitive Package Package Corporate Car Mobile etc. The new member involved in the sales team will be able to operate in a dynamic work environment with significant prospects of professional development.
Landscaping - workers;Job Title: vegetable agronomist Description: Category Employment Company: Elivi Hotels Post Date: 07-01-22 Employment Type: Complete job code: Work Category: Rural Sciences Area: Municipality of Skiathos vegetable production agronomy It is to provide high -level services, 5 -star. Inspired by the unique nature and heritage of the area, the well -known Greek hospitality, our main goal is to offer a more personalized and intuitive service and to create customized visitors experiences. If the quality of the services and the good and prospective cooperation are expressed, please send your resume for the following job position
Landscaping - workers;Job Title: vegetable agronomist Description: Category Employment Company: Elivi Hotels Post Date: 09-12-21 Employment Type: Complete job code: Work Category: Rural Sciences Area: Municipality of Skiathos vegetable production agronomy It is to provide high -level services, 5 -star. Inspired by the unique nature and heritage of the area, the well -known Greek hospitality, our main goal is to offer a more personalized and intuitive service and to create customized visitors experiences. If the quality of the services and the good and prospective cooperation are expressed, please send your resume for the following job position
Landscaping - workers;Job Title: vegetable agronomist Description: Category Employment Company: Elivi Hotels Post Date: 28-01-22 Employment Type: Complete job code: Work Category: Rural Sciences Area: Municipality of Skiathos vegetable production agronomy It is to provide high -level services, 5 -star. Inspired by the unique nature and heritage of the area, the well -known Greek hospitality, our main goal is to offer a more personalized and intuitive service and to create customized visitors experiences. If the quality of the services and the good and prospective cooperation are expressed, please send your resume for the following job position
Landscaping - workers;Job Title: agronomist/manager of HEI or TEI - Avlona Description: Category Employment Company: Foodwealth Ltd. Post Date: 19-06-20 Employment Type: Complete job code: Category: Labor Sciences: Oropos Municipality Agronomist/HEI Production Manager or TEI - Avlona Agronomist/HEI Production Manager or TEI - Avlonas Dynamic growth in the food industry, she wishes to staff her team with young people, ambitious and an appetite for learning and personal development. In this context we look for: Agricultural/HEI or TEI production manager in order to take over the management, organization and supervision of the production process and rural horticultural crops in the North Attica region. Responsibilities: Design and supervision of cultivation programs (plant protection, lubrications, reporting, budgeting)
Landscaping - workers;Job Title: Agronomist - Heraklion Crete Description: Category Employment Company: IMPROVER Post Date: 18-05-21 Employment Type: Complete Work Code: CRETE Work Category: Sciences Labor: Municipality of Heraklion Agronomist - Heraklion Crete Agronomist - Heraklion Crete Quality and Operational Programs of the Company in Crete based in Heraklion. Duties: Development, Management and Support of Existing Customer Extension Customer Network Support Businesses of Production, Standardization and Processing of Agricultural Products in Development and Applying Profile Systems Candidate: Agronomist Graduate HEI very good English Language Postgraduate Degree Inquiry experience in plant protection, lubrication and other cultivation techniques in olive cultivation
Landscaping - workers;"Job Title: agronomist - Thessaly Description: Category Employment Company: IMPROVER Publication Date: 08-02-21 Employment Type: Complete job code: ""THESSALY"" Work category: Rural Sciences Area: Region of Thessaly Agronomist - Thessaly Agronomist - Thessaly Novacert is the largest consultant company in Greece , offering comprehensive proposals and innovative services through innovative technologies, which are constantly adding value and competitive advantage in the agricultural sector and the country's food industry. As part of its further development, it is seeking an agronomist based in the wider area of ​​Thessaly to staff the Department of Quality and Operational Programs. Location Description:  Duties: Development, Management and Support of existing customers in Central and Southern Greece Extension of Customer Network in Central and Southern Greece Supports for the production, standardization and processing of agricultural products in the development and implementation of quality systems both in terms of certification and certification and In general effective functioning of candidate profile: Agronomist Graduate HEI / TEI Very good English Language Postgraduate Degree and Experience in Development and Applying Quality Systems will be taken into account"
Landscaping - workers;Job Title: agronomists - oenologists Description: Category Employment Company: NATIONAL INTRODUCTION OF AMPELOS & WINE Date Publication: 18-01-21 Employment Type: Complete job code: Category: Sciences District: Attica Region of Agricultural and wine is looking for 2 executives for a fixed -term working relationship (12 months), with university training in the fields of viticulture - oenology and rural economy. The postgraduate PhD or MSc degree will be taken into account, and the research in the above areas. A very good level of information handling of information systems and good English knowledge is required. The job concerns a project undertaken by the organization to set up a dynamic collaborative form of innovation of Greek wineries, through an expanded network of innovation, promotion of research, as well as transfer and information transfer.
Landscaping - workers;Job Title: agronomist or technologist agronomist Description: Category Employment Company: NUGHTERY ANTIMALI SA Post Date: 02-11-21 Employment Type: Complete job code: Work Category: Rural Sciences Area: Municipality of Agios Dimitrios Agronomist or Technologist Agronomist Agronomist or Technologist AgronomistLarger companies in the field of ornamental green, asks:
Landscaping - workers;Job Title: Agronomist (Entry Level) - Kalyvia Thorikos Description: Category Employment Company: OLYPLANT Post Date: 08-02-21 Employment Type: Complete job code: Category: Sciences Hospital: Municipality of Saronic Agronomist Level) - Kalyvia Thorikou Our company is looking for people to staff the Department of Production and Orders. If you have an appetite for work and want to work in a healthy and enjoyable environment then you are the right candidate. Service is not necessary! Main Responsibilities: Taking orders Control of plants ready to disposal plant irrigation employment in production when necessary: ​​All applications are made only through this form. CVs to the business email will not be accepted.
